∞¸√¯º“∏Ì,∞¸√¯Ω√∞£,¿ßµµ,∞Êµµ,¡∂¿ß(cm),ºˆø¬(°…),ø∞∫–(PSU),¿Ø¿«∆ƒ∞Ì(m),¿Ø¿«∆ƒ¡÷±‚(sec),√÷¥Î∆ƒ∞Ì(m),√÷¥Î∆ƒ¡÷±‚(sec),«≥º”(m/s),,«≥«‚(deg),±‚ø¬(°…),±‚æ–(hPa),Ω√¡§(m)
¿Œ√µº€µµ,2022-12-23 7:16,37.338056,126.586111,357,-,-,-,-,-,-,8.3,∫œ,354,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:17,37.338056,126.586111,355,-,-,-,-,-,-,8.8,∫œ∫œº≠,344,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:18,37.338056,126.586111,351,-,-,-,-,-,-,9.3,∫œ∫œº≠,343,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:19,37.338056,126.586111,348,-,-,-,-,-,-,9.6,∫œ∫œº≠,331,-10.6,1013,-
¿Œ√µº€µµ,2022-12-23 7:20,37.338056,126.586111,345,-,-,-,-,-,-,10.2,∫œ∫œº≠,334,-10.6,1013,-
¿Œ√µº€µµ,2022-12-23 7:21,37.338056,126.586111,343,-,-,-,-,-,-,8.1,∫œ∫œº≠,338,-10.5,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:22,37.338056,126.586111,340,-,-,-,-,-,-,9.7,∫œ∫œº≠,336,-10.3,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:23,37.338056,126.586111,337,-,-,-,-,-,-,9.4,∫œ∫œº≠,337,-10.5,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:24,37.338056,126.586111,334,-,-,-,-,-,-,7.9,∫œ,349,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:25,37.338056,126.586111,331,-,-,-,-,-,-,8.8,∫œ∫œº≠,345,-10.5,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:26,37.338056,126.586111,329,-,-,-,-,-,-,9.1,∫œ∫œº≠,344,-10.5,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:27,37.338056,126.586111,326,-,-,-,-,-,-,8.5,∫œ∫œº≠,345,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:28,37.338056,126.586111,324,-,-,-,-,-,-,8.5,∫œ∫œº≠,344,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:29,37.338056,126.586111,322,-,-,-,-,-,-,8.6,∫œ∫œº≠,337,-10.4,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:30,37.338056,126.586111,319,-,-,-,-,-,-,8,∫œ∫œº≠,347,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:31,37.338056,126.586111,317,-,-,-,-,-,-,9,∫œ∫œº≠,346,-10.4,1013.4,-
¿Œ√µº€µµ,2022-12-23 7:32,37.338056,126.586111,314,-,-,-,-,-,-,8.9,∫œ∫œº≠,344,-10.6,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:33,37.338056,126.586111,311,-,-,-,-,-,-,8.6,∫œ∫œº≠,337,-10.7,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:34,37.338056,126.586111,309,-,-,-,-,-,-,8.2,∫œ∫œº≠,342,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:35,37.338056,126.586111,306,-,-,-,-,-,-,9.3,∫œ∫œº≠,342,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:36,37.338056,126.586111,306,-,-,-,-,-,-,9.2,∫œ∫œº≠,339,-10.5,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:37,37.338056,126.586111,303,-,-,-,-,-,-,8.3,∫œ∫œº≠,340,-10.5,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:38,37.338056,126.586111,300,-,-,-,-,-,-,8.4,∫œ∫œº≠,339,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:39,37.338056,126.586111,298,-,-,-,-,-,-,8.5,∫œ∫œº≠,337,-10.1,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:40,37.338056,126.586111,296,-,-,-,-,-,-,10.1,∫œ∫œº≠,334,-10.2,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:41,37.338056,126.586111,294,-,-,-,-,-,-,9.1,∫œ∫œº≠,342,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:42,37.338056,126.586111,291,-,-,-,-,-,-,9.5,∫œ∫œº≠,342,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:43,37.338056,126.586111,289,-,-,-,-,-,-,8.6,∫œ∫œº≠,344,-10.6,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:44,37.338056,126.586111,286,-,-,-,-,-,-,9,∫œ∫œº≠,337,-10.5,1013.1,-
¿Œ√µº€µµ,2022-12-23 7:45,37.338056,126.586111,285,-,-,-,-,-,-,7.8,∫œ,349,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:46,37.338056,126.586111,282,-,-,-,-,-,-,8.7,∫œ∫œº≠,339,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:47,37.338056,126.586111,280,-,-,-,-,-,-,10.4,∫œ∫œº≠,335,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:48,37.338056,126.586111,278,-,-,-,-,-,-,9.1,∫œ∫œº≠,337,-10.6,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:49,37.338056,126.586111,276,-,-,-,-,-,-,9.9,∫œ∫œº≠,334,-10.6,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:50,37.338056,126.586111,273,-,-,-,-,-,-,9.4,∫œ∫œº≠,340,-10.5,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:51,37.338056,126.586111,270,-,-,-,-,-,-,10,∫œ∫œº≠,336,-10.5,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:52,37.338056,126.586111,268,-,-,-,-,-,-,8,∫œ∫œº≠,345,-10.5,1013.4,-
¿Œ√µº€µµ,2022-12-23 7:53,37.338056,126.586111,266,-,-,-,-,-,-,9.3,∫œ∫œº≠,343,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:54,37.338056,126.586111,263,-,-,-,-,-,-,9.5,∫œ∫œº≠,339,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 7:55,37.338056,126.586111,260,-,-,-,-,-,-,10.6,∫œ∫œº≠,332,-10.5,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:56,37.338056,126.586111,257,-,-,-,-,-,-,9.6,∫œ∫œº≠,335,-10.6,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:57,37.338056,126.586111,256,-,-,-,-,-,-,9,∫œ∫œº≠,336,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:58,37.338056,126.586111,253,-,-,-,-,-,-,9.6,∫œ∫œº≠,336,-10.1,1013.2,-
¿Œ√µº€µµ,2022-12-23 7:59,37.338056,126.586111,250,-,-,-,-,-,-,10.2,∫œ∫œº≠,336,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:00,37.338056,126.586111,248,-,-,-,-,-,-,9.9,∫œ∫œº≠,337,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:01,37.338056,126.586111,245,-,-,-,-,-,-,9.1,∫œ∫œº≠,339,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:02,37.338056,126.586111,243,-,-,-,-,-,-,9.3,∫œ∫œº≠,340,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:03,37.338056,126.586111,240,-,-,-,-,-,-,10.5,∫œ∫œº≠,343,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:04,37.338056,126.586111,238,-,-,-,-,-,-,9.9,∫œ∫œº≠,340,-10.5,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:05,37.338056,126.586111,236,-,-,-,-,-,-,10.3,∫œ∫œº≠,340,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:06,37.338056,126.586111,233,-,-,-,-,-,-,9.2,∫œ∫œº≠,348,-10.4,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:07,37.338056,126.586111,231,-,-,-,-,-,-,8.5,∫œ∫œº≠,344,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:08,37.338056,126.586111,228,-,-,-,-,-,-,9.3,∫œ∫œº≠,340,-10.2,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:09,37.338056,126.586111,226,-,-,-,-,-,-,9,∫œ∫œº≠,338,-10.2,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:10,37.338056,126.586111,223,-,-,-,-,-,-,9,∫œ∫œº≠,342,-10.2,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:11,37.338056,126.586111,221,-,-,-,-,-,-,9.8,∫œ∫œº≠,339,-10.2,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:12,37.338056,126.586111,218,-,-,-,-,-,-,9.4,∫œ∫œº≠,336,-10.2,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:13,37.338056,126.586111,216,-,-,-,-,-,-,8.4,∫œ∫œº≠,345,-10.1,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:14,37.338056,126.586111,213,-,-,-,-,-,-,9,∫œ∫œº≠,348,-10.1,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:15,37.338056,126.586111,211,-,-,-,-,-,-,9,∫œ∫œº≠,345,-10.2,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:16,37.338056,126.586111,209,-,-,-,-,-,-,9.1,∫œ∫œº≠,335,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:17,37.338056,126.586111,206,-,-,-,-,-,-,9.3,∫œ∫œº≠,341,-10,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:18,37.338056,126.586111,204,-,-,-,-,-,-,9.3,∫œ∫œº≠,342,-10.4,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:19,37.338056,126.586111,202,-,-,-,-,-,-,9.3,∫œ∫œº≠,342,-10.5,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:20,37.338056,126.586111,198,-,-,-,-,-,-,9.4,∫œ∫œº≠,343,-10.5,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:21,37.338056,126.586111,196,-,-,-,-,-,-,9.7,∫œ∫œº≠,337,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:22,37.338056,126.586111,194,-,-,-,-,-,-,9.2,∫œ∫œº≠,346,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:23,37.338056,126.586111,192,-,-,-,-,-,-,8.9,∫œ∫œº≠,343,-10.4,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:24,37.338056,126.586111,190,-,-,-,-,-,-,9.2,∫œ∫œº≠,337,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:25,37.338056,126.586111,188,-,-,-,-,-,-,7.9,∫œ∫œº≠,345,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:26,37.338056,126.586111,184,-,-,-,-,-,-,9.3,∫œ∫œº≠,342,-10.2,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:27,37.338056,126.586111,183,-,-,-,-,-,-,9.4,∫œ∫œº≠,343,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:28,37.338056,126.586111,179,-,-,-,-,-,-,8.7,∫œ∫œº≠,344,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:29,37.338056,126.586111,178,-,-,-,-,-,-,10.3,∫œ∫œº≠,338,-10.3,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:30,37.338056,126.586111,175,-,-,-,-,-,-,10.5,∫œ∫œº≠,337,-10.4,1013.1,-
¿Œ√µº€µµ,2022-12-23 8:31,37.338056,126.586111,173,-,-,-,-,-,-,9.4,∫œ∫œº≠,338,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:32,37.338056,126.586111,171,-,-,-,-,-,-,9,∫œ∫œº≠,344,-10.2,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:33,37.338056,126.586111,169,-,-,-,-,-,-,8.4,∫œ∫œº≠,348,-10.2,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:34,37.338056,126.586111,166,-,-,-,-,-,-,8.9,∫œ,350,-10.2,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:35,37.338056,126.586111,165,-,-,-,-,-,-,9.8,∫œ∫œº≠,338,-10.2,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:36,37.338056,126.586111,162,-,-,-,-,-,-,9,∫œ∫œº≠,339,-10.4,1013.2,-
¿Œ√µº€µµ,2022-12-23 8:37,37.338056,126.586111,159,-,-,-,-,-,-,8,∫œ∫œº≠,345,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:38,37.338056,126.586111,157,-,-,-,-,-,-,9.5,∫œ∫œº≠,341,-10.1,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:39,37.338056,126.586111,155,-,-,-,-,-,-,10,∫œ∫œº≠,340,-10.2,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:40,37.338056,126.586111,153,-,-,-,-,-,-,9.3,∫œ∫œº≠,339,-10.3,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:41,37.338056,126.586111,150,-,-,-,-,-,-,8.6,∫œ∫œº≠,345,-10.2,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:42,37.338056,126.586111,148,-,-,-,-,-,-,8,∫œ∫œº≠,342,-10,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:43,37.338056,126.586111,146,-,-,-,-,-,-,7.9,∫œ∫œº≠,342,-9.8,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:44,37.338056,126.586111,144,-,-,-,-,-,-,9.1,∫œ∫œº≠,343,-9.8,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:45,37.338056,126.586111,143,-,-,-,-,-,-,8.8,∫œ∫œº≠,337,-9.9,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:46,37.338056,126.586111,138,-,-,-,-,-,-,9.1,∫œ∫œº≠,342,-9.8,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:47,37.338056,126.586111,138,-,-,-,-,-,-,9.2,∫œ∫œº≠,341,-10.1,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:48,37.338056,126.586111,136,-,-,-,-,-,-,7.9,∫œ∫œº≠,340,-10.3,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:49,37.338056,126.586111,133,-,-,-,-,-,-,7.9,∫œ∫œº≠,344,-10,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:50,37.338056,126.586111,131,-,-,-,-,-,-,7.7,∫œ∫œº≠,338,-9.9,1013.4,-
¿Œ√µº€µµ,2022-12-23 8:51,37.338056,126.586111,130,-,-,-,-,-,-,8.3,∫œ∫œº≠,340,-9.5,1013.3,-
¿Œ√µº€µµ,2022-12-23 8:52,37.338056,126.586111,127,-,-,-,-,-,-,8.8,∫œ∫œº≠,344,-9.6,1013.5,-
¿Œ√µº€µµ,2022-12-23 8:53,37.338056,126.586111,125,-,-,-,-,-,-,8.5,∫œ∫œº≠,347,-10,1013.5,-
¿Œ√µº€µµ,2022-12-23 8:54,37.338056,126.586111,123,-,-,-,-,-,-,9.8,∫œ∫œº≠,348,-10.3,1013.6,-
¿Œ√µº€µµ,2022-12-23 8:55,37.338056,126.586111,121,-,-,-,-,-,-,9.2,∫œ,356,-10.5,1013.7,-
¿Œ√µº€µµ,2022-12-23 8:56,37.338056,126.586111,119,-,-,-,-,-,-,8.6,∫œ∫œº≠,345,-10.3,1013.5,-
¿Œ√µº€µµ,2022-12-23 8:57,37.338056,126.586111,116,-,-,-,-,-,-,9.6,∫œ,349,-10,1013.7,-
¿Œ√µº€µµ,2022-12-23 8:58,37.338056,126.586111,115,-,-,-,-,-,-,8.3,∫œ,356,-10.2,1013.7,-
¿Œ√µº€µµ,2022-12-23 8:59,37.338056,126.586111,113,-,-,-,-,-,-,8.6,∫œ∫œº≠,348,-10.3,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:00,37.338056,126.586111,110,-,-,-,-,-,-,9.7,∫œ,353,-10.2,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:01,37.338056,126.586111,108,-,-,-,-,-,-,9,∫œ,354,-10.4,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:02,37.338056,126.586111,106,-,-,-,-,-,-,9.7,∫œ∫œº≠,344,-10.4,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:03,37.338056,126.586111,105,-,-,-,-,-,-,8.6,∫œ∫œº≠,345,-10.4,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:04,37.338056,126.586111,103,-,-,-,-,-,-,9.2,∫œ∫œº≠,346,-10.5,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:05,37.338056,126.586111,101,-,-,-,-,-,-,9.9,∫œ∫œº≠,341,-10.5,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:06,37.338056,126.586111,98,-,-,-,-,-,-,8.8,∫œ∫œº≠,343,-10.5,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:07,37.338056,126.586111,97,-,-,-,-,-,-,8.9,∫œ,350,-10.5,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:08,37.338056,126.586111,94,-,-,-,-,-,-,8.6,∫œ,353,-10.4,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:09,37.338056,126.586111,93,-,-,-,-,-,-,8.4,∫œ,350,-10.3,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:10,37.338056,126.586111,91,-,-,-,-,-,-,8.1,∫œ∫œº≠,347,-10.1,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:11,37.338056,126.586111,89,-,-,-,-,-,-,8.2,∫œ,351,-9.8,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:12,37.338056,126.586111,87,-,-,-,-,-,-,8.2,∫œ,350,-9.7,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:13,37.338056,126.586111,85,-,-,-,-,-,-,8.9,∫œ,355,-9.9,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:14,37.338056,126.586111,84,-,-,-,-,-,-,8.9,∫œ,355,-10.1,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:15,37.338056,126.586111,81,-,-,-,-,-,-,8.8,∫œ,354,-10.1,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:16,37.338056,126.586111,80,-,-,-,-,-,-,8.7,∫œ,359,-10.1,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:17,37.338056,126.586111,78,-,-,-,-,-,-,9.5,∫œ,354,-10.1,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:18,37.338056,126.586111,77,-,-,-,-,-,-,9.2,∫œ,352,-10,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:19,37.338056,126.586111,76,-,-,-,-,-,-,8.8,∫œ,354,-10.1,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:20,37.338056,126.586111,74,-,-,-,-,-,-,9.9,∫œ,358,-10.1,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:21,37.338056,126.586111,72,-,-,-,-,-,-,8.5,∫œ,352,-10.2,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:22,37.338056,126.586111,70,-,-,-,-,-,-,10.1,∫œ∫œº≠,342,-10.1,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:23,37.338056,126.586111,69,-,-,-,-,-,-,8.8,∫œ∫œº≠,345,-10,1013.6,-
¿Œ√µº€µµ,2022-12-23 9:24,37.338056,126.586111,67,-,-,-,-,-,-,9,∫œ,349,-10,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:25,37.338056,126.586111,65,-,-,-,-,-,-,9.3,∫œ,354,-10,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:26,37.338056,126.586111,64,-,-,-,-,-,-,8.6,∫œ,351,-10,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:27,37.338056,126.586111,61,-,-,-,-,-,-,9.7,∫œ∫œº≠,342,-10,1013.7,-
¿Œ√µº€µµ,2022-12-23 9:28,37.338056,126.586111,61,-,-,-,-,-,-,8.2,∫œ∫œº≠,347,-10,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:29,37.338056,126.586111,59,-,-,-,-,-,-,8.4,∫œ,354,-10,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:30,37.338056,126.586111,57,-,-,-,-,-,-,9.6,∫œ∫œº≠,345,-9.8,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:31,37.338056,126.586111,56,-,-,-,-,-,-,8.4,∫œ∫œº≠,340,-10,1013.8,-
¿Œ√µº€µµ,2022-12-23 9:32,37.338056,126.586111,56,-,-,-,-,-,-,8.5,∫œ,356,-10.1,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:33,37.338056,126.586111,55,-,-,-,-,-,-,9.2,∫œ,356,-10,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:34,37.338056,126.586111,53,-,-,-,-,-,-,8.5,∫œ,350,-10,1014,-
¿Œ√µº€µµ,2022-12-23 9:35,37.338056,126.586111,51,-,-,-,-,-,-,9,∫œ∫œº≠,341,-10,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:36,37.338056,126.586111,51,-,-,-,-,-,-,9.4,∫œ,353,-10.1,1014,-
¿Œ√µº€µµ,2022-12-23 9:37,37.338056,126.586111,49,-,-,-,-,-,-,8.9,∫œ,354,-10.1,1014,-
¿Œ√µº€µµ,2022-12-23 9:38,37.338056,126.586111,47,-,-,-,-,-,-,9,∫œ∫œº≠,345,-10,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:39,37.338056,126.586111,46,-,-,-,-,-,-,8.5,∫œ∫œº≠,345,-9.9,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:40,37.338056,126.586111,44,-,-,-,-,-,-,8,∫œ,351,-9.9,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:41,37.338056,126.586111,43,-,-,-,-,-,-,9.5,∫œ,349,-9.7,1014,-
¿Œ√µº€µµ,2022-12-23 9:42,37.338056,126.586111,41,-,-,-,-,-,-,9.3,∫œ∫œº≠,345,-10,1014,-
¿Œ√µº€µµ,2022-12-23 9:43,37.338056,126.586111,40,-,-,-,-,-,-,8.6,∫œ∫œº≠,341,-10.1,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:44,37.338056,126.586111,39,-,-,-,-,-,-,8.9,∫œ∫œº≠,340,-10.1,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:45,37.338056,126.586111,38,-,-,-,-,-,-,9.9,∫œ∫œº≠,339,-9.9,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:46,37.338056,126.586111,36,-,-,-,-,-,-,8.9,∫œ∫œº≠,342,-10.1,1013.9,-
¿Œ√µº€µµ,2022-12-23 9:47,37.338056,126.586111,35,-,-,-,-,-,-,9.6,∫œ∫œº≠,343,-10,1014,-
¿Œ√µº€µµ,2022-12-23 9:48,37.338056,126.586111,35,-,-,-,-,-,-,8.4,∫œ∫œº≠,346,-10.1,1014,-
¿Œ√µº€µµ,2022-12-23 9:49,37.338056,126.586111,33,-,-,-,-,-,-,8,∫œ,350,-10.1,1014,-
¿Œ√µº€µµ,2022-12-23 9:50,37.338056,126.586111,32,-,-,-,-,-,-,8.5,∫œ,357,-9.9,1014,-
¿Œ√µº€µµ,2022-12-23 9:51,37.338056,126.586111,31,-,-,-,-,-,-,9.3,∫œ,0,-9.9,1014.1,-
¿Œ√µº€µµ,2022-12-23 9:52,37.338056,126.586111,30,-,-,-,-,-,-,8.9,∫œ,3,-10,1014.1,-
¿Œ√µº€µµ,2022-12-23 9:53,37.338056,126.586111,29,-,-,-,-,-,-,8.1,∫œ∫œº≠,348,-10,1014,-
¿Œ√µº€µµ,2022-12-23 9:54,37.338056,126.586111,28,-,-,-,-,-,-,7.7,∫œ,352,-9.9,1014,-
¿Œ√µº€µµ,2022-12-23 9:55,37.338056,126.586111,27,-,-,-,-,-,-,8.7,∫œ,357,-9.9,1014.1,-
¿Œ√µº€µµ,2022-12-23 9:56,37.338056,126.586111,26,-,-,-,-,-,-,7.7,∫œ,351,-9.9,1014.1,-
¿Œ√µº€µµ,2022-12-23 9:57,37.338056,126.586111,25,-,-,-,-,-,-,7.7,∫œ,354,-10,1014,-
¿Œ√µº€µµ,2022-12-23 9:58,37.338056,126.586111,24,-,-,-,-,-,-,8.3,∫œ,2,-9.9,1014.1,-
¿Œ√µº€µµ,2022-12-23 9:59,37.338056,126.586111,23,-,-,-,-,-,-,8.2,∫œ∫œº≠,345,-9.9,1014,-
¿Œ√µº€µµ,2022-12-23 10:00,37.338056,126.586111,23,-,-,-,-,-,-,8.6,∫œ,355,-10,1014.1,-
¿Œ√µº€µµ,2022-12-23 10:01,37.338056,126.586111,22,-,-,-,-,-,-,10.1,∫œ,358,-10,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:02,37.338056,126.586111,20,-,-,-,-,-,-,8.4,∫œ,352,-10,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:03,37.338056,126.586111,19,-,-,-,-,-,-,8.1,∫œ∫œº≠,342,-10,1014,-
¿Œ√µº€µµ,2022-12-23 10:04,37.338056,126.586111,19,-,-,-,-,-,-,8.4,∫œ,359,-9.9,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:05,37.338056,126.586111,18,-,-,-,-,-,-,7.8,∫œ,351,-10,1014.1,-
¿Œ√µº€µµ,2022-12-23 10:06,37.338056,126.586111,17,-,-,-,-,-,-,8.9,∫œ,359,-10,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:07,37.338056,126.586111,16,-,-,-,-,-,-,8.7,∫œ∫œº≠,345,-9.9,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:08,37.338056,126.586111,15,-,-,-,-,-,-,9.3,∫œ∫œº≠,339,-9.8,1014.1,-
¿Œ√µº€µµ,2022-12-23 10:09,37.338056,126.586111,14,-,-,-,-,-,-,9.2,∫œ∫œº≠,343,-9.9,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:10,37.338056,126.586111,14,-,-,-,-,-,-,8.9,∫œ∫œº≠,342,-10,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:11,37.338056,126.586111,13,-,-,-,-,-,-,8.4,∫œ∫œº≠,344,-9.7,1014.1,-
¿Œ√µº€µµ,2022-12-23 10:12,37.338056,126.586111,12,-,-,-,-,-,-,7.3,∫œ∫œº≠,344,-9.7,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:13,37.338056,126.586111,11,-,-,-,-,-,-,8.4,∫œ∫œº≠,340,-9.8,1014.1,-
¿Œ√µº€µµ,2022-12-23 10:14,37.338056,126.586111,11,-,-,-,-,-,-,7.9,∫œ,352,-9.8,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:15,37.338056,126.586111,10,-,-,-,-,-,-,8.3,∫œ,352,-9.9,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:16,37.338056,126.586111,9,-,-,-,-,-,-,8.2,∫œ∫œº≠,345,-9.9,1014.2,-
¿Œ√µº€µµ,2022-12-23 10:17,37.338056,126.586111,10,-,-,-,-,-,-,9.5,∫œ∫œº≠,335,-10,1013.9,-
¿Œ√µº€µµ,2022-12-23 10:18,37.338056,126.586111,9,-,-,-,-,-,-,9.2,∫œ∫œº≠,336,-10,1014,-
¿Œ√µº€µµ,2022-12-23 10:19,37.338056,126.586111,9,-,-,-,-,-,-,9.3,∫œ∫œº≠,338,-9.9,1014,-
