∞¸√¯º“∏Ì,∞¸√¯Ω√∞£,¿ßµµ,∞Êµµ,¡∂¿ß(cm),ºˆø¬(°…),ø∞∫–(PSU),¿Ø¿«∆ƒ∞Ì(m),¿Ø¿«∆ƒ¡÷±‚(sec),√÷¥Î∆ƒ∞Ì(m),√÷¥Î∆ƒ¡÷±‚(sec),«≥º”(m/s),,«≥«‚(deg),±‚ø¬(°…),±‚æ–(hPa),Ω√¡§(m)
¿Œ√µ,2022-12-26 5:08,37.451944,126.592222,664,3.1,29.6,-,-,-,-,1.8,∫œ∫œµø,30,-3.4,1025,-
¿Œ√µ,2022-12-26 5:09,37.451944,126.592222,666,3.1,29.6,-,-,-,-,1.7,∫œ∫œµø,29,-3.4,1025,-
¿Œ√µ,2022-12-26 5:10,37.451944,126.592222,669,3.1,29.6,-,-,-,-,2,∫œµø,35,-3.4,1025,-
¿Œ√µ,2022-12-26 5:11,37.451944,126.592222,671,3.1,29.6,-,-,-,-,2.3,∫œ∫œµø,32,-3.4,1025,-
¿Œ√µ,2022-12-26 5:12,37.451944,126.592222,673,3.1,29.6,-,-,-,-,2.4,∫œµø,34,-3.4,1025,-
¿Œ√µ,2022-12-26 5:13,37.451944,126.592222,675,3.1,29.6,-,-,-,-,2.5,∫œ∫œµø,32,-3.5,1025,-
¿Œ√µ,2022-12-26 5:14,37.451944,126.592222,677,3.1,29.6,-,-,-,-,2.4,∫œ∫œµø,30,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:15,37.451944,126.592222,680,3.1,29.6,-,-,-,-,2.5,∫œ∫œµø,29,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:16,37.451944,126.592222,682,3.1,29.6,-,-,-,-,2.5,∫œ∫œµø,28,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:17,37.451944,126.592222,684,3.1,29.6,-,-,-,-,2.5,∫œ∫œµø,30,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:18,37.451944,126.592222,686,3.1,29.6,-,-,-,-,2.6,∫œ∫œµø,33,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:19,37.451944,126.592222,688,3.1,29.6,-,-,-,-,2.4,∫œµø,39,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:20,37.451944,126.592222,691,3.1,29.6,-,-,-,-,2.3,∫œµø,41,-3.5,1024.9,-
¿Œ√µ,2022-12-26 5:21,37.451944,126.592222,692,3.1,29.6,-,-,-,-,2,∫œµø,40,-3.5,1025,-
¿Œ√µ,2022-12-26 5:22,37.451944,126.592222,694,3.1,29.6,-,-,-,-,2.1,∫œµø,37,-3.5,1025,-
¿Œ√µ,2022-12-26 5:23,37.451944,126.592222,696,3.1,29.6,-,-,-,-,2,∫œ∫œµø,29,-3.6,1024.9,-
¿Œ√µ,2022-12-26 5:24,37.451944,126.592222,698,3.1,29.6,-,-,-,-,1.8,∫œ∫œµø,25,-3.6,1024.9,-
¿Œ√µ,2022-12-26 5:25,37.451944,126.592222,700,3.1,29.6,-,-,-,-,1.9,∫œ∫œµø,30,-3.6,1024.9,-
¿Œ√µ,2022-12-26 5:26,37.451944,126.592222,702,3.1,29.6,-,-,-,-,2,∫œ∫œµø,30,-3.6,1024.9,-
¿Œ√µ,2022-12-26 5:27,37.451944,126.592222,704,3.1,29.6,-,-,-,-,1.8,∫œ∫œµø,30,-3.6,1024.9,-
¿Œ√µ,2022-12-26 5:28,37.451944,126.592222,706,3.1,29.6,-,-,-,-,1.6,∫œ∫œµø,29,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:29,37.451944,126.592222,708,3.1,29.6,-,-,-,-,2.3,∫œ∫œµø,22,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:30,37.451944,126.592222,709,3.1,29.6,-,-,-,-,2.4,∫œ∫œµø,20,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:31,37.451944,126.592222,711,3,29.6,-,-,-,-,2.3,∫œ∫œµø,26,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:32,37.451944,126.592222,713,3.1,29.6,-,-,-,-,2.2,∫œ∫œµø,27,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:33,37.451944,126.592222,715,3.1,29.6,-,-,-,-,2.3,∫œ∫œµø,29,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:34,37.451944,126.592222,717,3.1,29.6,-,-,-,-,2.1,∫œ∫œµø,33,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:35,37.451944,126.592222,719,3.1,29.6,-,-,-,-,2.2,∫œµø,37,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:36,37.451944,126.592222,720,3.1,29.6,-,-,-,-,2.1,∫œµø,37,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:37,37.451944,126.592222,722,3.1,29.6,-,-,-,-,2.1,∫œµø,35,-3.7,1024.9,-
¿Œ√µ,2022-12-26 5:38,37.451944,126.592222,724,3.1,29.6,-,-,-,-,2.3,∫œµø,34,-3.8,1024.9,-
¿Œ√µ,2022-12-26 5:39,37.451944,126.592222,726,3.1,29.6,-,-,-,-,2.1,∫œµø,40,-3.8,1024.9,-
¿Œ√µ,2022-12-26 5:40,37.451944,126.592222,727,3.1,29.6,-,-,-,-,2.4,∫œ∫œµø,33,-3.8,1024.9,-
¿Œ√µ,2022-12-26 5:41,37.451944,126.592222,729,3.1,29.6,-,-,-,-,2.5,∫œ∫œµø,31,-3.8,1024.9,-
¿Œ√µ,2022-12-26 5:42,37.451944,126.592222,730,3.1,29.6,-,-,-,-,2.4,∫œµø,37,-3.8,1024.9,-
¿Œ√µ,2022-12-26 5:43,37.451944,126.592222,732,3,29.6,-,-,-,-,2.3,∫œµø,34,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:44,37.451944,126.592222,734,3,29.6,-,-,-,-,2.5,∫œ∫œµø,30,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:45,37.451944,126.592222,735,3.1,29.6,-,-,-,-,2.1,∫œµø,37,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:46,37.451944,126.592222,737,3.1,29.6,-,-,-,-,2,∫œµø,35,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:47,37.451944,126.592222,739,3.1,29.6,-,-,-,-,1.9,∫œµø,40,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:48,37.451944,126.592222,740,3.1,29.6,-,-,-,-,2,∫œµø,41,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:49,37.451944,126.592222,741,3.1,29.6,-,-,-,-,1.9,∫œµø,36,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:50,37.451944,126.592222,743,3.1,29.6,-,-,-,-,1.6,∫œµø,44,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:51,37.451944,126.592222,744,3.1,29.6,-,-,-,-,1.5,∫œµø,39,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:52,37.451944,126.592222,746,3.1,29.6,-,-,-,-,1.6,µø∫œµø,62,-3.9,1024.9,-
¿Œ√µ,2022-12-26 5:53,37.451944,126.592222,747,3,29.6,-,-,-,-,1.4,∫œµø,55,-3.9,1025,-
¿Œ√µ,2022-12-26 5:54,37.451944,126.592222,748,3,29.6,-,-,-,-,1.6,µø∫œµø,74,-3.9,1025,-
¿Œ√µ,2022-12-26 5:55,37.451944,126.592222,749,3.1,29.6,-,-,-,-,1.3,µø∫œµø,70,-3.9,1025,-
¿Œ√µ,2022-12-26 5:56,37.451944,126.592222,751,3.1,29.6,-,-,-,-,1.4,µø∫œµø,71,-3.9,1025,-
¿Œ√µ,2022-12-26 5:57,37.451944,126.592222,752,3.1,29.6,-,-,-,-,1.4,µø∫œµø,76,-3.9,1025.1,-
¿Œ√µ,2022-12-26 5:58,37.451944,126.592222,753,3,29.6,-,-,-,-,1.3,µø∫œµø,76,-3.9,1025.1,-
¿Œ√µ,2022-12-26 5:59,37.451944,126.592222,754,3.1,29.6,-,-,-,-,1.5,µø∫œµø,60,-3.9,1025.1,-
¿Œ√µ,2022-12-26 6:00,37.451944,126.592222,755,3.1,29.6,-,-,-,-,1.4,µø∫œµø,68,-3.9,1025.1,-
¿Œ√µ,2022-12-26 6:01,37.451944,126.592222,756,3,29.6,-,-,-,-,1.5,µø∫œµø,67,-3.9,1025.1,-
¿Œ√µ,2022-12-26 6:02,37.451944,126.592222,757,3,29.6,-,-,-,-,1.6,µø∫œµø,63,-4,1025.1,-
¿Œ√µ,2022-12-26 6:03,37.451944,126.592222,758,3,29.6,-,-,-,-,1.5,µø∫œµø,61,-4,1025.1,-
¿Œ√µ,2022-12-26 6:04,37.451944,126.592222,759,3,29.7,-,-,-,-,1.6,∫œµø,56,-4,1025.1,-
¿Œ√µ,2022-12-26 6:05,37.451944,126.592222,760,3,29.7,-,-,-,-,1.5,∫œµø,56,-4,1025.1,-
¿Œ√µ,2022-12-26 6:06,37.451944,126.592222,761,3,29.7,-,-,-,-,1.4,µø∫œµø,62,-4,1025.1,-
¿Œ√µ,2022-12-26 6:07,37.451944,126.592222,762,3,29.7,-,-,-,-,1.5,∫œµø,51,-4,1025.1,-
¿Œ√µ,2022-12-26 6:08,37.451944,126.592222,763,3,29.7,-,-,-,-,1.3,∫œµø,49,-4,1025.1,-
¿Œ√µ,2022-12-26 6:09,37.451944,126.592222,764,3.1,29.6,-,-,-,-,1.4,µø∫œµø,57,-4,1025.1,-
¿Œ√µ,2022-12-26 6:10,37.451944,126.592222,765,3.1,29.6,-,-,-,-,1.3,∫œµø,54,-4,1025,-
¿Œ√µ,2022-12-26 6:11,37.451944,126.592222,766,3,29.6,-,-,-,-,1.4,∫œµø,53,-4,1025,-
¿Œ√µ,2022-12-26 6:12,37.451944,126.592222,766,3,29.6,-,-,-,-,1.4,∫œµø,49,-4,1025,-
¿Œ√µ,2022-12-26 6:13,37.451944,126.592222,767,3.1,29.6,-,-,-,-,1.3,µø∫œµø,60,-4,1025,-
¿Œ√µ,2022-12-26 6:14,37.451944,126.592222,768,3.1,29.6,-,-,-,-,1.5,∫œµø,48,-4.1,1025.1,-
¿Œ√µ,2022-12-26 6:15,37.451944,126.592222,768,3.1,29.6,-,-,-,-,1.5,µø∫œµø,57,-4,1025.1,-
¿Œ√µ,2022-12-26 6:16,37.451944,126.592222,769,3,29.7,-,-,-,-,2.2,∫œµø,53,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:17,37.451944,126.592222,770,3,29.7,-,-,-,-,1.9,∫œµø,40,-4,1025.2,-
¿Œ√µ,2022-12-26 6:18,37.451944,126.592222,770,3,29.7,-,-,-,-,1.8,∫œ∫œµø,31,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:19,37.451944,126.592222,771,3,29.7,-,-,-,-,2.2,∫œ∫œµø,27,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:20,37.451944,126.592222,771,3,29.7,-,-,-,-,2.2,∫œ∫œµø,33,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:21,37.451944,126.592222,772,3,29.7,-,-,-,-,1.9,∫œ∫œµø,29,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:22,37.451944,126.592222,773,3,29.7,-,-,-,-,1.9,∫œµø,34,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:23,37.451944,126.592222,773,3,29.7,-,-,-,-,2.1,∫œµø,38,-4.1,1025.2,-
¿Œ√µ,2022-12-26 6:24,37.451944,126.592222,774,3,29.7,-,-,-,-,2.2,∫œµø,36,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:25,37.451944,126.592222,774,3,29.7,-,-,-,-,2.1,∫œ∫œµø,29,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:26,37.451944,126.592222,775,3,29.7,-,-,-,-,2,∫œµø,41,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:27,37.451944,126.592222,775,3,29.7,-,-,-,-,2,∫œ∫œµø,32,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:28,37.451944,126.592222,776,3,29.7,-,-,-,-,2.3,∫œ∫œµø,29,-4.2,1025.3,-
¿Œ√µ,2022-12-26 6:29,37.451944,126.592222,776,3,29.7,-,-,-,-,2.2,∫œ∫œµø,32,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:30,37.451944,126.592222,776,3,29.7,-,-,-,-,2.1,∫œµø,41,-4.2,1025.3,-
¿Œ√µ,2022-12-26 6:31,37.451944,126.592222,777,3,29.7,-,-,-,-,2.1,∫œµø,43,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:32,37.451944,126.592222,777,3,29.7,-,-,-,-,1.7,∫œ∫œµø,31,-4.1,1025.3,-
¿Œ√µ,2022-12-26 6:33,37.451944,126.592222,777,3,29.7,-,-,-,-,1.6,∫œµø,39,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:34,37.451944,126.592222,778,3,29.7,-,-,-,-,1.3,∫œµø,42,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:35,37.451944,126.592222,778,3,29.7,-,-,-,-,1.6,∫œ∫œµø,12,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:36,37.451944,126.592222,777,3,29.7,-,-,-,-,1.7,∫œ∫œµø,17,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:37,37.451944,126.592222,777,3,29.7,-,-,-,-,1,µø∫œµø,60,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:38,37.451944,126.592222,778,3,29.7,-,-,-,-,1.1,µø∫œµø,64,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:39,37.451944,126.592222,778,3,29.7,-,-,-,-,1.3,µø∫œµø,68,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:40,37.451944,126.592222,778,3,29.7,-,-,-,-,1.6,∫œµø,44,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:41,37.451944,126.592222,778,3.1,29.6,-,-,-,-,1.9,∫œµø,45,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:42,37.451944,126.592222,778,3.1,29.6,-,-,-,-,1.6,∫œµø,48,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:43,37.451944,126.592222,778,3.1,29.7,-,-,-,-,1.1,∫œµø,41,-4.1,1025.4,-
¿Œ√µ,2022-12-26 6:44,37.451944,126.592222,778,3.1,29.7,-,-,-,-,1.2,µø∫œµø,62,-4.1,1025.5,-
¿Œ√µ,2022-12-26 6:45,37.451944,126.592222,777,3.1,29.7,-,-,-,-,1.3,µø∫œµø,66,-4.1,1025.5,-
¿Œ√µ,2022-12-26 6:46,37.451944,126.592222,777,3.1,29.7,-,-,-,-,1.1,µø∫œµø,57,-4.1,1025.5,-
¿Œ√µ,2022-12-26 6:47,37.451944,126.592222,777,3.1,29.6,-,-,-,-,0.8,µø∫œµø,61,-4.1,1025.5,-
¿Œ√µ,2022-12-26 6:48,37.451944,126.592222,777,3.1,29.6,-,-,-,-,0.9,∫œµø,50,-4.1,1025.6,-
¿Œ√µ,2022-12-26 6:49,37.451944,126.592222,777,3.1,29.6,-,-,-,-,1.2,µø∫œµø,65,-4.1,1025.6,-
¿Œ√µ,2022-12-26 6:50,37.451944,126.592222,776,3.1,29.6,-,-,-,-,0.8,∫œµø,49,-4.1,1025.6,-
¿Œ√µ,2022-12-26 6:51,37.451944,126.592222,776,3.1,29.7,-,-,-,-,1.4,µø∫œµø,59,-4.1,1025.6,-
¿Œ√µ,2022-12-26 6:52,37.451944,126.592222,776,3.1,29.7,-,-,-,-,1.2,∫œµø,55,-4.1,1025.6,-
¿Œ√µ,2022-12-26 6:53,37.451944,126.592222,775,3.1,29.7,-,-,-,-,1,µø∫œµø,66,-4.1,1025.6,-
¿Œ√µ,2022-12-26 6:54,37.451944,126.592222,775,3.1,29.7,-,-,-,-,1.3,µø∫œµø,58,-4.2,1025.6,-
¿Œ√µ,2022-12-26 6:55,37.451944,126.592222,775,3.1,29.7,-,-,-,-,1.3,µø∫œµø,60,-4.2,1025.6,-
¿Œ√µ,2022-12-26 6:56,37.451944,126.592222,774,3.1,29.7,-,-,-,-,1.3,µø∫œµø,61,-4.2,1025.6,-
¿Œ√µ,2022-12-26 6:57,37.451944,126.592222,774,3.1,29.7,-,-,-,-,1.1,µø∫œµø,62,-4.2,1025.6,-
¿Œ√µ,2022-12-26 6:58,37.451944,126.592222,773,3.1,29.7,-,-,-,-,1.3,µø∫œµø,67,-4.2,1025.6,-
¿Œ√µ,2022-12-26 6:59,37.451944,126.592222,773,3.1,29.7,-,-,-,-,1.4,µø∫œµø,63,-4.2,1025.6,-
¿Œ√µ,2022-12-26 7:00,37.451944,126.592222,772,3.1,29.7,-,-,-,-,1.4,µø∫œµø,58,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:01,37.451944,126.592222,772,3.1,29.7,-,-,-,-,1.5,µø∫œµø,65,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:02,37.451944,126.592222,771,3.1,29.7,-,-,-,-,1.5,µø∫œµø,65,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:03,37.451944,126.592222,771,3,29.7,-,-,-,-,1.5,µø∫œµø,63,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:04,37.451944,126.592222,770,3,29.7,-,-,-,-,1.5,µø∫œµø,58,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:05,37.451944,126.592222,770,3,29.7,-,-,-,-,1.5,µø∫œµø,66,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:06,37.451944,126.592222,769,3,29.7,-,-,-,-,1.5,∫œµø,56,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:07,37.451944,126.592222,769,3.1,29.7,-,-,-,-,1.5,µø∫œµø,60,-4.2,1025.5,-
¿Œ√µ,2022-12-26 7:08,37.451944,126.592222,768,3.1,29.7,-,-,-,-,1,∫œµø,49,-4.1,1025.5,-
¿Œ√µ,2022-12-26 7:09,37.451944,126.592222,767,3.1,29.7,-,-,-,-,1.3,∫œµø,42,-4.1,1025.6,-
¿Œ√µ,2022-12-26 7:10,37.451944,126.592222,767,3.1,29.7,-,-,-,-,1.5,∫œµø,46,-4.1,1025.6,-
¿Œ√µ,2022-12-26 7:11,37.451944,126.592222,766,3.1,29.7,-,-,-,-,1.2,∫œµø,39,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:12,37.451944,126.592222,765,3.1,29.7,-,-,-,-,1.3,∫œµø,42,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:13,37.451944,126.592222,764,3.1,29.7,-,-,-,-,1.6,∫œµø,43,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:14,37.451944,126.592222,763,3,29.7,-,-,-,-,1.1,∫œµø,52,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:15,37.451944,126.592222,763,3,29.7,-,-,-,-,1.5,∫œµø,52,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:16,37.451944,126.592222,762,3,29.7,-,-,-,-,1.8,µø∫œµø,57,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:17,37.451944,126.592222,761,3,29.7,-,-,-,-,1.7,∫œµø,54,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:18,37.451944,126.592222,760,3,29.7,-,-,-,-,1.9,∫œµø,55,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:19,37.451944,126.592222,759,3,29.7,-,-,-,-,1.8,∫œµø,54,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:20,37.451944,126.592222,758,3,29.7,-,-,-,-,1.8,∫œµø,52,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:21,37.451944,126.592222,757,3.1,29.7,-,-,-,-,1.8,∫œµø,41,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:22,37.451944,126.592222,756,3,29.7,-,-,-,-,1.7,∫œµø,56,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:23,37.451944,126.592222,755,3.1,29.7,-,-,-,-,1.7,µø∫œµø,57,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:24,37.451944,126.592222,754,3.1,29.7,-,-,-,-,1.6,∫œµø,53,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:25,37.451944,126.592222,752,3.1,29.7,-,-,-,-,1.5,∫œµø,54,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:26,37.451944,126.592222,751,3.1,29.7,-,-,-,-,1.3,∫œµø,56,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:27,37.451944,126.592222,750,3.1,29.7,-,-,-,-,1.6,∫œµø,50,-4.2,1025.7,-
¿Œ√µ,2022-12-26 7:28,37.451944,126.592222,749,3.1,29.7,-,-,-,-,1.4,∫œµø,47,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:29,37.451944,126.592222,747,3.1,29.6,-,-,-,-,1.3,∫œµø,39,-4.1,1025.7,-
¿Œ√µ,2022-12-26 7:30,37.451944,126.592222,746,3.1,29.7,-,-,-,-,1,∫œµø,39,-4.1,1025.8,-
¿Œ√µ,2022-12-26 7:31,37.451944,126.592222,745,3.1,29.6,-,-,-,-,1,∫œµø,46,-4.1,1025.8,-
¿Œ√µ,2022-12-26 7:32,37.451944,126.592222,744,3.1,29.7,-,-,-,-,1.3,∫œµø,51,-4.1,1025.8,-
¿Œ√µ,2022-12-26 7:33,37.451944,126.592222,742,3.1,29.7,-,-,-,-,1,µø∫œµø,60,-4.1,1025.8,-
¿Œ√µ,2022-12-26 7:34,37.451944,126.592222,741,3.1,29.7,-,-,-,-,1,µø,96,-4.1,1025.8,-
¿Œ√µ,2022-12-26 7:35,37.451944,126.592222,739,3.1,29.7,-,-,-,-,1.2,µø,83,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:36,37.451944,126.592222,738,3.1,29.7,-,-,-,-,0.9,µø∫œµø,73,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:37,37.451944,126.592222,736,3.1,29.7,-,-,-,-,1.1,µø,93,-4,1025.9,-
¿Œ√µ,2022-12-26 7:38,37.451944,126.592222,735,3.1,29.7,-,-,-,-,1,µø,93,-4,1025.9,-
¿Œ√µ,2022-12-26 7:39,37.451944,126.592222,733,3.1,29.6,-,-,-,-,0.9,µø,96,-4,1026,-
¿Œ√µ,2022-12-26 7:40,37.451944,126.592222,732,3.1,29.7,-,-,-,-,0.6,µø,89,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:41,37.451944,126.592222,730,3.1,29.7,-,-,-,-,0.8,µø,94,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:42,37.451944,126.592222,728,3.1,29.6,-,-,-,-,0.9,µø,90,-4,1025.9,-
¿Œ√µ,2022-12-26 7:43,37.451944,126.592222,727,3.1,29.6,-,-,-,-,1,µø,82,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:44,37.451944,126.592222,725,3.1,29.7,-,-,-,-,1,µø,80,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:45,37.451944,126.592222,723,3.1,29.6,-,-,-,-,1.2,µø,83,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:46,37.451944,126.592222,721,3.1,29.7,-,-,-,-,1.1,µø,84,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:47,37.451944,126.592222,719,3.1,29.7,-,-,-,-,1.2,µø,89,-4.1,1025.9,-
¿Œ√µ,2022-12-26 7:48,37.451944,126.592222,718,3.1,29.7,-,-,-,-,1,µø,85,-4.1,1026,-
¿Œ√µ,2022-12-26 7:49,37.451944,126.592222,716,3.1,29.7,-,-,-,-,1.2,µø,86,-4.1,1026,-
¿Œ√µ,2022-12-26 7:50,37.451944,126.592222,714,3.1,29.7,-,-,-,-,0.9,µø,80,-4.1,1026,-
¿Œ√µ,2022-12-26 7:51,37.451944,126.592222,712,3.1,29.6,-,-,-,-,0.9,µø,79,-4.1,1026,-
¿Œ√µ,2022-12-26 7:52,37.451944,126.592222,710,3.1,29.7,-,-,-,-,1.2,µø∫œµø,68,-4.1,1026,-
¿Œ√µ,2022-12-26 7:53,37.451944,126.592222,708,3.1,29.7,-,-,-,-,1.1,µø∫œµø,68,-4.2,1026,-
¿Œ√µ,2022-12-26 7:54,37.451944,126.592222,706,3,29.7,-,-,-,-,1.2,∫œµø,54,-4.2,1026,-
¿Œ√µ,2022-12-26 7:55,37.451944,126.592222,704,3,29.7,-,-,-,-,1.2,∫œµø,49,-4.2,1026,-
¿Œ√µ,2022-12-26 7:56,37.451944,126.592222,702,3.1,29.6,-,-,-,-,1.3,∫œµø,37,-4.2,1026,-
¿Œ√µ,2022-12-26 7:57,37.451944,126.592222,700,3.1,29.6,-,-,-,-,1.2,∫œµø,42,-4.2,1026,-
¿Œ√µ,2022-12-26 7:58,37.451944,126.592222,697,3.1,29.6,-,-,-,-,1.3,µø∫œµø,58,-4.2,1026,-
¿Œ√µ,2022-12-26 7:59,37.451944,126.592222,695,3.1,29.6,-,-,-,-,1.1,∫œµø,42,-4.1,1026,-
¿Œ√µ,2022-12-26 8:00,37.451944,126.592222,693,3.1,29.6,-,-,-,-,1.6,∫œ∫œµø,28,-4.1,1026,-
¿Œ√µ,2022-12-26 8:01,37.451944,126.592222,690,3.2,29.6,-,-,-,-,1.6,∫œµø,48,-4.1,1026,-
¿Œ√µ,2022-12-26 8:02,37.451944,126.592222,688,3.1,29.6,-,-,-,-,1.5,∫œµø,46,-4.1,1026,-
¿Œ√µ,2022-12-26 8:03,37.451944,126.592222,686,3.1,29.6,-,-,-,-,1.8,∫œµø,36,-4.1,1026,-
¿Œ√µ,2022-12-26 8:04,37.451944,126.592222,683,3.1,29.6,-,-,-,-,1.8,∫œ∫œµø,33,-4.1,1026,-
¿Œ√µ,2022-12-26 8:05,37.451944,126.592222,681,3.1,29.6,-,-,-,-,2,∫œ∫œµø,23,-4.1,1026,-
¿Œ√µ,2022-12-26 8:06,37.451944,126.592222,679,3.1,29.6,-,-,-,-,2.1,∫œ∫œµø,26,-4.1,1026,-
¿Œ√µ,2022-12-26 8:07,37.451944,126.592222,676,3.1,29.6,-,-,-,-,2,∫œ∫œµø,32,-4.1,1026,-
¿Œ√µ,2022-12-26 8:08,37.451944,126.592222,674,3.1,29.6,-,-,-,-,2.1,∫œµø,38,-4,1026,-
¿Œ√µ,2022-12-26 8:09,37.451944,126.592222,671,3.1,29.6,-,-,-,-,2.2,∫œµø,35,-4,1026,-
¿Œ√µ,2022-12-26 8:10,37.451944,126.592222,668,3.1,29.6,-,-,-,-,2.2,∫œµø,39,-4,1026,-
¿Œ√µ,2022-12-26 8:11,37.451944,126.592222,666,3.1,29.6,-,-,-,-,2.3,∫œ∫œµø,33,-4,1026,-
¿Œ√µ,2022-12-26 8:12,37.451944,126.592222,664,3.1,29.6,-,-,-,-,2.2,∫œµø,37,-4,1026,-
¿Œ√µ,2022-12-26 8:13,37.451944,126.592222,661,3.1,29.6,-,-,-,-,1.9,∫œ∫œµø,31,-4,1025.9,-
¿Œ√µ,2022-12-26 8:14,37.451944,126.592222,659,3.1,29.6,-,-,-,-,2.2,∫œ∫œµø,20,-4,1025.9,-
¿Œ√µ,2022-12-26 8:15,37.451944,126.592222,656,3.1,29.6,-,-,-,-,2.5,∫œ∫œµø,30,-4,1025.9,-
¿Œ√µ,2022-12-26 8:16,37.451944,126.592222,654,3.1,29.6,-,-,-,-,2.6,∫œµø,40,-4,1025.9,-
¿Œ√µ,2022-12-26 8:17,37.451944,126.592222,652,3.1,29.6,-,-,-,-,2.6,∫œµø,37,-4,1025.9,-
¿Œ√µ,2022-12-26 8:18,37.451944,126.592222,649,3.1,29.6,-,-,-,-,2.4,∫œµø,37,-4,1026,-
¿Œ√µ,2022-12-26 8:19,37.451944,126.592222,647,3.1,29.6,-,-,-,-,2.6,∫œ∫œµø,29,-4,1026,-
