관측소명,관측시간,위도,경도,조위(cm),수온(℃),염분(PSU),유의파고(m),유의파주기(sec),최대파고(m),최대파주기(sec),풍속(m/s),,풍향(deg),기온(℃),기압(hPa),시정(m)
안산,2022-12-27 3:10,37.1922,126.6472,224,1.9,30.5,-,-,-,-,0.4,동북동,59,-4.6,1027.6,-
안산,2022-12-27 3:11,37.1922,126.6472,226,1.9,30.5,-,-,-,-,0.6,동,86,-4.6,1027.6,-
안산,2022-12-27 3:12,37.1922,126.6472,229,1.9,30.5,-,-,-,-,0.6,동북동,78,-4.6,1027.5,-
안산,2022-12-27 3:13,37.1922,126.6472,231,1.9,30.5,-,-,-,-,0.7,동,85,-4.6,1027.5,-
안산,2022-12-27 3:14,37.1922,126.6472,233,1.9,30.5,-,-,-,-,0.7,동북동,73,-4.6,1027.5,-
안산,2022-12-27 3:15,37.1922,126.6472,236,1.9,30.5,-,-,-,-,0.9,동,97,-4.6,1027.5,-
안산,2022-12-27 3:16,37.1922,126.6472,238,1.9,30.5,-,-,-,-,0.9,동,90,-4.6,1027.5,-
안산,2022-12-27 3:17,37.1922,126.6472,240,1.9,30.5,-,-,-,-,0.9,동,96,-4.6,1027.6,-
안산,2022-12-27 3:18,37.1922,126.6472,243,1.9,30.5,-,-,-,-,0.8,동남동,106,-4.7,1027.6,-
안산,2022-12-27 3:19,37.1922,126.6472,245,1.9,30.5,-,-,-,-,0.6,동남동,107,-4.7,1027.6,-
안산,2022-12-27 3:20,37.1922,126.6472,247,1.9,30.5,-,-,-,-,0.6,동남동,105,-4.7,1027.6,-
안산,2022-12-27 3:21,37.1922,126.6472,250,1.9,30.5,-,-,-,-,0.8,동남동,111,-4.7,1027.6,-
안산,2022-12-27 3:22,37.1922,126.6472,252,1.9,30.5,-,-,-,-,0.6,동남동,107,-4.7,1027.5,-
안산,2022-12-27 3:23,37.1922,126.6472,254,1.9,30.5,-,-,-,-,0.8,동남동,116,-4.7,1027.5,-
안산,2022-12-27 3:24,37.1922,126.6472,257,1.9,30.5,-,-,-,-,0.6,동남동,106,-4.8,1027.5,-
안산,2022-12-27 3:25,37.1922,126.6472,259,1.9,30.5,-,-,-,-,0.4,동남동,113,-4.8,1027.5,-
안산,2022-12-27 3:26,37.1922,126.6472,261,1.9,30.5,-,-,-,-,0.2,동남동,120,-4.8,1027.6,-
안산,2022-12-27 3:27,37.1922,126.6472,264,1.9,30.5,-,-,-,-,0.2,남동,126,-4.8,1027.6,-
안산,2022-12-27 3:28,37.1922,126.6472,266,1.9,30.5,-,-,-,-,0,남동,126,-4.9,1027.6,-
안산,2022-12-27 3:29,37.1922,126.6472,268,1.9,30.5,-,-,-,-,0,북,0,-4.9,1027.6,-
안산,2022-12-27 3:30,37.1922,126.6472,270,1.9,30.5,-,-,-,-,0,북,0,-4.9,1027.6,-
안산,2022-12-27 3:31,37.1922,126.6472,273,1.9,30.5,-,-,-,-,0,북,0,-5,1027.6,-
안산,2022-12-27 3:32,37.1922,126.6472,275,1.9,30.5,-,-,-,-,0,북,0,-5,1027.6,-
안산,2022-12-27 3:33,37.1922,126.6472,277,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.6,-
안산,2022-12-27 3:34,37.1922,126.6472,280,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.6,-
안산,2022-12-27 3:35,37.1922,126.6472,282,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.6,-
안산,2022-12-27 3:36,37.1922,126.6472,285,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.6,-
안산,2022-12-27 3:37,37.1922,126.6472,287,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.6,-
안산,2022-12-27 3:38,37.1922,126.6472,290,1.9,30.5,-,-,-,-,0,북,0,-5.3,1027.6,-
안산,2022-12-27 3:39,37.1922,126.6472,292,1.9,30.5,-,-,-,-,0.1,북,1,-5.3,1027.6,-
안산,2022-12-27 3:40,37.1922,126.6472,294,1.9,30.5,-,-,-,-,0.1,북,1,-5.3,1027.6,-
안산,2022-12-27 3:41,37.1922,126.6472,297,1.9,30.5,-,-,-,-,0.3,북,2,-5.3,1027.6,-
안산,2022-12-27 3:42,37.1922,126.6472,299,1.9,30.5,-,-,-,-,0.4,북,354,-5.2,1027.7,-
안산,2022-12-27 3:43,37.1922,126.6472,302,1.9,30.5,-,-,-,-,0.2,북,354,-5.2,1027.7,-
안산,2022-12-27 3:44,37.1922,126.6472,304,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.7,-
안산,2022-12-27 3:45,37.1922,126.6472,307,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.7,-
안산,2022-12-27 3:46,37.1922,126.6472,310,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.7,-
안산,2022-12-27 3:47,37.1922,126.6472,313,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.7,-
안산,2022-12-27 3:48,37.1922,126.6472,315,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.8,-
안산,2022-12-27 3:49,37.1922,126.6472,318,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.8,-
안산,2022-12-27 3:50,37.1922,126.6472,321,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.8,-
안산,2022-12-27 3:51,37.1922,126.6472,324,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.7,-
안산,2022-12-27 3:52,37.1922,126.6472,326,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.7,-
안산,2022-12-27 3:53,37.1922,126.6472,329,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.7,-
안산,2022-12-27 3:54,37.1922,126.6472,332,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.7,-
안산,2022-12-27 3:55,37.1922,126.6472,335,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.7,-
안산,2022-12-27 3:56,37.1922,126.6472,338,1.9,30.5,-,-,-,-,0.1,북동,41,-5.3,1027.7,-
안산,2022-12-27 3:57,37.1922,126.6472,340,1.9,30.5,-,-,-,-,0.3,북동,41,-5.4,1027.7,-
안산,2022-12-27 3:58,37.1922,126.6472,343,1.9,30.5,-,-,-,-,0.7,북북동,30,-5.3,1027.7,-
안산,2022-12-27 3:59,37.1922,126.6472,346,1.9,30.5,-,-,-,-,0.3,북북동,27,-5.3,1027.7,-
안산,2022-12-27 4:00,37.1922,126.6472,348,1.9,30.5,-,-,-,-,0.3,북북동,23,-5.2,1027.8,-
안산,2022-12-27 4:01,37.1922,126.6472,351,1.9,30.5,-,-,-,-,0.4,북북동,13,-5.2,1027.8,-
안산,2022-12-27 4:02,37.1922,126.6472,354,1.9,30.5,-,-,-,-,0,북,0,-5.2,1027.8,-
안산,2022-12-27 4:03,37.1922,126.6472,357,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.8,-
안산,2022-12-27 4:04,37.1922,126.6472,359,1.9,30.5,-,-,-,-,0,북,0,-5.1,1027.8,-
안산,2022-12-27 4:05,37.1922,126.6472,362,1.9,30.4,-,-,-,-,0.1,동북동,69,-5.1,1027.8,-
안산,2022-12-27 4:06,37.1922,126.6472,365,1.9,30.5,-,-,-,-,0.1,동북동,69,-5.1,1027.8,-
안산,2022-12-27 4:07,37.1922,126.6472,368,1.9,30.5,-,-,-,-,0.4,동,96,-5.1,1027.8,-
안산,2022-12-27 4:08,37.1922,126.6472,370,1.9,30.5,-,-,-,-,0.7,동남동,102,-5.1,1027.8,-
안산,2022-12-27 4:09,37.1922,126.6472,373,1.9,30.5,-,-,-,-,0.8,동,100,-5.1,1027.7,-
안산,2022-12-27 4:10,37.1922,126.6472,376,1.9,30.5,-,-,-,-,0.9,동,99,-5.1,1027.7,-
안산,2022-12-27 4:11,37.1922,126.6472,379,1.9,30.5,-,-,-,-,1.1,동,95,-5.2,1027.7,-
안산,2022-12-27 4:12,37.1922,126.6472,381,1.9,30.5,-,-,-,-,1.1,동,98,-5.2,1027.7,-
안산,2022-12-27 4:13,37.1922,126.6472,384,1.9,30.5,-,-,-,-,0.9,동,93,-5.3,1027.7,-
안산,2022-12-27 4:14,37.1922,126.6472,387,1.9,30.5,-,-,-,-,0.9,동,91,-5.3,1027.7,-
안산,2022-12-27 4:15,37.1922,126.6472,390,1.9,30.5,-,-,-,-,0.6,동,97,-5.4,1027.7,-
안산,2022-12-27 4:16,37.1922,126.6472,392,1.9,30.5,-,-,-,-,0.8,동남동,104,-5.4,1027.7,-
안산,2022-12-27 4:17,37.1922,126.6472,395,1.9,30.5,-,-,-,-,0.7,동남동,108,-5.4,1027.7,-
안산,2022-12-27 4:18,37.1922,126.6472,398,1.9,30.5,-,-,-,-,0.5,동남동,107,-5.4,1027.7,-
안산,2022-12-27 4:19,37.1922,126.6472,400,1.9,30.5,-,-,-,-,0.4,동남동,108,-5.4,1027.7,-
안산,2022-12-27 4:20,37.1922,126.6472,403,1.9,30.5,-,-,-,-,0.5,동남동,105,-5.4,1027.7,-
안산,2022-12-27 4:21,37.1922,126.6472,406,1.9,30.5,-,-,-,-,0.6,동,89,-5.5,1027.7,-
안산,2022-12-27 4:22,37.1922,126.6472,408,1.9,30.5,-,-,-,-,0.5,동,87,-5.5,1027.7,-
안산,2022-12-27 4:23,37.1922,126.6472,411,1.9,30.5,-,-,-,-,0.4,동,87,-5.5,1027.7,-
안산,2022-12-27 4:24,37.1922,126.6472,414,1.9,30.5,-,-,-,-,0.1,동,87,-5.4,1027.7,-
안산,2022-12-27 4:25,37.1922,126.6472,416,1.9,30.5,-,-,-,-,0.1,동,83,-5.4,1027.7,-
안산,2022-12-27 4:26,37.1922,126.6472,419,1.9,30.5,-,-,-,-,0.2,동북동,69,-5.4,1027.7,-
안산,2022-12-27 4:27,37.1922,126.6472,422,1.9,30.5,-,-,-,-,0.4,동북동,68,-5.3,1027.7,-
안산,2022-12-27 4:28,37.1922,126.6472,424,1.9,30.5,-,-,-,-,0.8,북북동,23,-5.3,1027.8,-
안산,2022-12-27 4:29,37.1922,126.6472,427,1.9,30.5,-,-,-,-,0.7,북북동,28,-5.3,1027.8,-
안산,2022-12-27 4:30,37.1922,126.6472,430,1.9,30.5,-,-,-,-,0.8,북북동,29,-5.3,1027.8,-
안산,2022-12-27 4:31,37.1922,126.6472,432,1.9,30.5,-,-,-,-,0.9,북북동,30,-5.3,1027.8,-
안산,2022-12-27 4:32,37.1922,126.6472,435,1.9,30.5,-,-,-,-,1.1,북북동,30,-5.3,1027.8,-
안산,2022-12-27 4:33,37.1922,126.6472,438,1.9,30.5,-,-,-,-,1.1,북동,34,-5.3,1027.8,-
안산,2022-12-27 4:34,37.1922,126.6472,441,1.9,30.5,-,-,-,-,1,북동,36,-5.3,1027.7,-
안산,2022-12-27 4:35,37.1922,126.6472,443,1.9,30.5,-,-,-,-,0.8,북동,44,-5.3,1027.7,-
안산,2022-12-27 4:36,37.1922,126.6472,446,1.9,30.5,-,-,-,-,0.7,북동,52,-5.3,1027.7,-
안산,2022-12-27 4:37,37.1922,126.6472,449,1.9,30.5,-,-,-,-,0.9,북동,48,-5.2,1027.7,-
안산,2022-12-27 4:38,37.1922,126.6472,451,1.9,30.5,-,-,-,-,0.9,북동,44,-5.2,1027.7,-
안산,2022-12-27 4:39,37.1922,126.6472,454,1.9,30.5,-,-,-,-,0.6,북동,56,-5.3,1027.7,-
안산,2022-12-27 4:40,37.1922,126.6472,457,1.9,30.5,-,-,-,-,0.5,동북동,67,-5.3,1027.8,-
안산,2022-12-27 4:41,37.1922,126.6472,459,1.9,30.5,-,-,-,-,0.5,북동,55,-5.4,1027.8,-
안산,2022-12-27 4:42,37.1922,126.6472,462,1.9,30.5,-,-,-,-,0.3,북동,36,-5.4,1027.8,-
안산,2022-12-27 4:43,37.1922,126.6472,465,1.9,30.5,-,-,-,-,0.7,북북동,23,-5.4,1027.8,-
안산,2022-12-27 4:44,37.1922,126.6472,468,1.9,30.5,-,-,-,-,0.8,북북동,23,-5.5,1027.7,-
안산,2022-12-27 4:45,37.1922,126.6472,470,1.9,30.5,-,-,-,-,1,북북동,23,-5.5,1027.7,-
안산,2022-12-27 4:46,37.1922,126.6472,473,1.9,30.5,-,-,-,-,1.1,북북동,24,-5.5,1027.7,-
안산,2022-12-27 4:47,37.1922,126.6472,476,1.9,30.5,-,-,-,-,1.1,북북동,26,-5.5,1027.7,-
안산,2022-12-27 4:48,37.1922,126.6472,478,1.9,30.5,-,-,-,-,1.1,북북동,26,-5.5,1027.8,-
안산,2022-12-27 4:49,37.1922,126.6472,481,1.9,30.5,-,-,-,-,1.1,북북동,25,-5.4,1027.8,-
안산,2022-12-27 4:50,37.1922,126.6472,484,1.9,30.5,-,-,-,-,1,북북동,23,-5.4,1027.8,-
안산,2022-12-27 4:51,37.1922,126.6472,487,1.9,30.5,-,-,-,-,0.9,북북동,27,-5.4,1027.8,-
안산,2022-12-27 4:52,37.1922,126.6472,489,1.9,30.5,-,-,-,-,0.8,북동,35,-5.4,1027.9,-
안산,2022-12-27 4:53,37.1922,126.6472,492,1.9,30.5,-,-,-,-,0.8,북동,37,-5.3,1027.9,-
안산,2022-12-27 4:54,37.1922,126.6472,494,1.9,30.5,-,-,-,-,0.9,북북동,31,-5.3,1027.9,-
안산,2022-12-27 4:55,37.1922,126.6472,497,1.9,30.5,-,-,-,-,0.8,북북동,30,-5.2,1027.9,-
안산,2022-12-27 4:56,37.1922,126.6472,500,1.8,30.5,-,-,-,-,0.7,북북동,30,-5.2,1027.9,-
안산,2022-12-27 4:57,37.1922,126.6472,502,1.9,30.5,-,-,-,-,0.7,북북동,30,-5.1,1027.9,-
안산,2022-12-27 4:58,37.1922,126.6472,505,1.9,30.5,-,-,-,-,0.8,북북동,29,-5,1027.9,-
안산,2022-12-27 4:59,37.1922,126.6472,508,1.9,30.5,-,-,-,-,0.9,북북동,26,-5,1027.9,-
안산,2022-12-27 5:00,37.1922,126.6472,511,1.9,30.5,-,-,-,-,0.8,북북동,21,-5,1028,-
안산,2022-12-27 5:01,37.1922,126.6472,513,1.9,30.5,-,-,-,-,0.5,북북동,20,-5,1028,-
안산,2022-12-27 5:02,37.1922,126.6472,516,1.9,30.5,-,-,-,-,0.3,북북동,15,-5,1028,-
안산,2022-12-27 5:03,37.1922,126.6472,519,1.9,30.5,-,-,-,-,0.3,북,6,-5,1028,-
안산,2022-12-27 5:04,37.1922,126.6472,521,1.9,30.5,-,-,-,-,0.3,북,6,-4.9,1028,-
안산,2022-12-27 5:05,37.1922,126.6472,524,1.8,30.5,-,-,-,-,0.4,북,6,-4.8,1028,-
안산,2022-12-27 5:06,37.1922,126.6472,526,1.9,30.5,-,-,-,-,0.4,북,6,-4.8,1028,-
안산,2022-12-27 5:07,37.1922,126.6472,529,1.9,30.5,-,-,-,-,0.4,북,6,-4.7,1028,-
안산,2022-12-27 5:08,37.1922,126.6472,532,1.9,30.5,-,-,-,-,0.4,북,6,-4.7,1028,-
안산,2022-12-27 5:09,37.1922,126.6472,534,1.8,30.5,-,-,-,-,0.5,북,6,-4.7,1028.1,-
안산,2022-12-27 5:10,37.1922,126.6472,537,1.9,30.5,-,-,-,-,0.4,북,6,-4.6,1028.1,-
안산,2022-12-27 5:11,37.1922,126.6472,539,1.9,30.5,-,-,-,-,0.5,북,10,-4.6,1028.1,-
안산,2022-12-27 5:12,37.1922,126.6472,541,1.8,30.5,-,-,-,-,0.4,북,11,-4.7,1028.1,-
안산,2022-12-27 5:13,37.1922,126.6472,544,1.8,30.5,-,-,-,-,0.5,북북동,15,-4.8,1028.1,-
안산,2022-12-27 5:14,37.1922,126.6472,546,1.8,30.5,-,-,-,-,0.6,북북동,15,-4.9,1028.2,-
안산,2022-12-27 5:15,37.1922,126.6472,549,1.8,30.5,-,-,-,-,0.4,북,8,-5,1028.1,-
안산,2022-12-27 5:16,37.1922,126.6472,551,1.8,30.5,-,-,-,-,0.4,북북동,19,-5.1,1028.1,-
안산,2022-12-27 5:17,37.1922,126.6472,554,1.8,30.5,-,-,-,-,0.8,북북동,29,-5.2,1028.2,-
안산,2022-12-27 5:18,37.1922,126.6472,556,1.8,30.5,-,-,-,-,1,북북동,30,-5.3,1028.2,-
안산,2022-12-27 5:19,37.1922,126.6472,558,1.8,30.5,-,-,-,-,1.1,북동,38,-5.5,1028.2,-
안산,2022-12-27 5:20,37.1922,126.6472,561,1.8,30.5,-,-,-,-,1.2,북동,43,-5.7,1028.2,-
안산,2022-12-27 5:21,37.1922,126.6472,563,1.8,30.5,-,-,-,-,1.1,북동,44,-5.8,1028.1,-
안산,2022-12-27 5:22,37.1922,126.6472,565,1.8,30.5,-,-,-,-,1.1,북동,41,-5.9,1028.1,-
안산,2022-12-27 5:23,37.1922,126.6472,568,1.8,30.5,-,-,-,-,1.2,북동,38,-5.9,1028.1,-
안산,2022-12-27 5:24,37.1922,126.6472,570,1.8,30.5,-,-,-,-,1.2,북동,37,-6,1028.1,-
안산,2022-12-27 5:25,37.1922,126.6472,572,1.8,30.5,-,-,-,-,1.2,북동,34,-6,1028.1,-
안산,2022-12-27 5:26,37.1922,126.6472,575,1.8,30.5,-,-,-,-,1.4,북동,38,-6.1,1028.1,-
안산,2022-12-27 5:27,37.1922,126.6472,577,1.8,30.5,-,-,-,-,1.4,북동,39,-6.1,1028,-
안산,2022-12-27 5:28,37.1922,126.6472,579,1.8,30.5,-,-,-,-,1.4,북동,37,-6.2,1028,-
안산,2022-12-27 5:29,37.1922,126.6472,581,1.8,30.5,-,-,-,-,1.3,북북동,32,-6.3,1028,-
안산,2022-12-27 5:30,37.1922,126.6472,584,1.8,30.5,-,-,-,-,1.4,북북동,33,-6.5,1028,-
안산,2022-12-27 5:31,37.1922,126.6472,586,1.8,30.5,-,-,-,-,1.3,북동,35,-6.6,1028,-
안산,2022-12-27 5:32,37.1922,126.6472,588,1.8,30.5,-,-,-,-,1.2,북동,36,-6.6,1028,-
안산,2022-12-27 5:33,37.1922,126.6472,590,1.8,30.5,-,-,-,-,1.2,북동,40,-6.5,1028,-
안산,2022-12-27 5:34,37.1922,126.6472,592,1.8,30.5,-,-,-,-,1.1,북동,40,-6.5,1028,-
안산,2022-12-27 5:35,37.1922,126.6472,594,1.8,30.5,-,-,-,-,0.9,북동,39,-6.5,1028,-
안산,2022-12-27 5:36,37.1922,126.6472,596,1.8,30.5,-,-,-,-,0.8,북동,40,-6.5,1028,-
안산,2022-12-27 5:37,37.1922,126.6472,599,1.8,30.5,-,-,-,-,0.8,북동,40,-6.6,1028,-
안산,2022-12-27 5:38,37.1922,126.6472,601,1.8,30.5,-,-,-,-,1,북동,34,-6.7,1028,-
안산,2022-12-27 5:39,37.1922,126.6472,603,1.8,30.5,-,-,-,-,1.1,북북동,31,-6.8,1028,-
안산,2022-12-27 5:40,37.1922,126.6472,605,1.9,30.5,-,-,-,-,1,북북동,32,-7,1028,-
안산,2022-12-27 5:41,37.1922,126.6472,607,1.9,30.5,-,-,-,-,1,북북동,28,-7.1,1028,-
안산,2022-12-27 5:42,37.1922,126.6472,609,1.9,30.5,-,-,-,-,1,북북동,30,-7.2,1028,-
안산,2022-12-27 5:43,37.1922,126.6472,611,1.9,30.5,-,-,-,-,0.9,북북동,29,-7.2,1028,-
안산,2022-12-27 5:44,37.1922,126.6472,611,1.9,30.5,-,-,-,-,0.8,북북동,24,-7.4,1028,-
안산,2022-12-27 5:45,37.1922,126.6472,614,1.9,30.5,-,-,-,-,1.1,북북동,20,-7.5,1028,-
안산,2022-12-27 5:46,37.1922,126.6472,617,1.9,30.5,-,-,-,-,1.1,북북동,24,-7.6,1028,-
안산,2022-12-27 5:47,37.1922,126.6472,619,1.9,30.5,-,-,-,-,1.2,북북동,22,-7.7,1028,-
안산,2022-12-27 5:48,37.1922,126.6472,621,1.9,30.5,-,-,-,-,1.2,북북동,29,-7.8,1028.1,-
안산,2022-12-27 5:49,37.1922,126.6472,623,1.9,30.5,-,-,-,-,1.4,북북동,24,-7.8,1028.1,-
안산,2022-12-27 5:50,37.1922,126.6472,625,1.8,30.5,-,-,-,-,1.4,북북동,27,-7.8,1028.1,-
안산,2022-12-27 5:51,37.1922,126.6472,627,1.8,30.5,-,-,-,-,1.4,북동,36,-7.8,1028.1,-
안산,2022-12-27 5:52,37.1922,126.6472,629,1.8,30.5,-,-,-,-,1.4,북북동,33,-7.7,1028.1,-
안산,2022-12-27 5:53,37.1922,126.6472,631,1.8,30.5,-,-,-,-,1.4,북북동,32,-7.6,1028.1,-
안산,2022-12-27 5:54,37.1922,126.6472,633,1.8,30.5,-,-,-,-,1.4,북북동,28,-7.5,1028.1,-
안산,2022-12-27 5:55,37.1922,126.6472,635,1.8,30.5,-,-,-,-,1.5,북북동,28,-7.5,1028.1,-
안산,2022-12-27 5:56,37.1922,126.6472,636,1.8,30.5,-,-,-,-,1.4,북북동,30,-7.5,1028.1,-
안산,2022-12-27 5:57,37.1922,126.6472,638,1.8,30.5,-,-,-,-,1,북북동,30,-7.5,1028.1,-
안산,2022-12-27 5:58,37.1922,126.6472,640,1.8,30.5,-,-,-,-,0.9,북북동,28,-7.6,1028.1,-
안산,2022-12-27 5:59,37.1922,126.6472,641,1.8,30.5,-,-,-,-,0.7,북북동,29,-7.6,1028.1,-
안산,2022-12-27 6:00,37.1922,126.6472,643,1.9,30.5,-,-,-,-,0.8,북북동,31,-7.7,1028.2,-
안산,2022-12-27 6:01,37.1922,126.6472,645,1.9,30.5,-,-,-,-,1.2,북북동,27,-7.7,1028.2,-
안산,2022-12-27 6:02,37.1922,126.6472,647,1.8,30.5,-,-,-,-,1.4,북북동,23,-7.7,1028.2,-
안산,2022-12-27 6:03,37.1922,126.6472,649,1.8,30.5,-,-,-,-,1.2,북북동,22,-7.7,1028.2,-
안산,2022-12-27 6:04,37.1922,126.6472,650,1.9,30.5,-,-,-,-,1.4,북북동,23,-7.7,1028.2,-
안산,2022-12-27 6:05,37.1922,126.6472,652,1.8,30.5,-,-,-,-,1.4,북북동,25,-7.7,1028.2,-
안산,2022-12-27 6:06,37.1922,126.6472,653,1.8,30.5,-,-,-,-,1.4,북북동,22,-7.7,1028.2,-
안산,2022-12-27 6:07,37.1922,126.6472,655,1.8,30.5,-,-,-,-,1.5,북북동,20,-7.8,1028.2,-
안산,2022-12-27 6:08,37.1922,126.6472,656,1.8,30.5,-,-,-,-,1.4,북북동,22,-7.7,1028.2,-
안산,2022-12-27 6:09,37.1922,126.6472,658,1.8,30.5,-,-,-,-,1.1,북북동,27,-7.6,1028.2,-
안산,2022-12-27 6:10,37.1922,126.6472,659,1.8,30.5,-,-,-,-,0.9,북북동,27,-7.6,1028.2,-
안산,2022-12-27 6:11,37.1922,126.6472,661,1.8,30.5,-,-,-,-,0.9,북북동,27,-7.6,1028.2,-
안산,2022-12-27 6:12,37.1922,126.6472,663,1.8,30.5,-,-,-,-,0.8,북북동,33,-7.6,1028.2,-
안산,2022-12-27 6:13,37.1922,126.6472,665,1.8,30.5,-,-,-,-,0.6,북북동,24,-7.6,1028.2,-
안산,2022-12-27 6:14,37.1922,126.6472,666,1.7,30.5,-,-,-,-,0.9,북북동,26,-7.6,1028.2,-
안산,2022-12-27 6:15,37.1922,126.6472,668,1.7,30.5,-,-,-,-,0.9,북북동,26,-7.6,1028.2,-
안산,2022-12-27 6:16,37.1922,126.6472,669,1.7,30.5,-,-,-,-,1.1,북북동,29,-7.6,1028.2,-
안산,2022-12-27 6:17,37.1922,126.6472,670,1.7,30.5,-,-,-,-,1,북북동,31,-7.6,1028.2,-
안산,2022-12-27 6:18,37.1922,126.6472,672,1.7,30.5,-,-,-,-,0.9,북동,40,-7.7,1028.2,-
안산,2022-12-27 6:19,37.1922,126.6472,673,1.7,30.5,-,-,-,-,0.5,북북동,33,-7.7,1028.3,-
안산,2022-12-27 6:20,37.1922,126.6472,674,1.7,30.5,-,-,-,-,0.7,북북동,20,-7.7,1028.3,-
안산,2022-12-27 6:21,37.1922,126.6472,676,1.7,30.5,-,-,-,-,1,북북동,21,-7.7,1028.3,-
안산,2022-12-27 6:22,37.1922,126.6472,677,1.7,30.5,-,-,-,-,1,북북동,20,-7.7,1028.3,-
안산,2022-12-27 6:23,37.1922,126.6472,678,1.8,30.5,-,-,-,-,1.2,북북동,13,-7.7,1028.4,-
안산,2022-12-27 6:24,37.1922,126.6472,680,1.8,30.5,-,-,-,-,1.3,북북동,14,-7.7,1028.4,-
안산,2022-12-27 6:25,37.1922,126.6472,681,1.8,30.5,-,-,-,-,1.2,북북동,16,-7.7,1028.4,-
안산,2022-12-27 6:26,37.1922,126.6472,682,1.8,30.5,-,-,-,-,1.3,북북동,16,-7.7,1028.4,-
안산,2022-12-27 6:27,37.1922,126.6472,683,1.8,30.5,-,-,-,-,1.2,북북동,20,-7.7,1028.4,-
안산,2022-12-27 6:28,37.1922,126.6472,684,1.8,30.5,-,-,-,-,1.6,북북동,28,-7.7,1028.4,-
안산,2022-12-27 6:29,37.1922,126.6472,685,1.8,30.5,-,-,-,-,1.4,북북동,29,-7.7,1028.4,-
안산,2022-12-27 6:30,37.1922,126.6472,686,1.7,30.5,-,-,-,-,1.6,북북동,33,-7.8,1028.4,-
안산,2022-12-27 6:31,37.1922,126.6472,688,1.7,30.5,-,-,-,-,1.4,북북동,32,-7.8,1028.4,-
안산,2022-12-27 6:32,37.1922,126.6472,689,1.7,30.5,-,-,-,-,1.7,북북동,30,-7.7,1028.4,-
안산,2022-12-27 6:33,37.1922,126.6472,690,1.7,30.5,-,-,-,-,1.4,북북동,32,-7.6,1028.4,-
안산,2022-12-27 6:34,37.1922,126.6472,691,1.8,30.5,-,-,-,-,1,북동,38,-7.6,1028.5,-
안산,2022-12-27 6:35,37.1922,126.6472,692,1.8,30.5,-,-,-,-,0.9,북동,37,-7.5,1028.5,-
안산,2022-12-27 6:36,37.1922,126.6472,693,1.8,30.5,-,-,-,-,1.2,북동,34,-7.5,1028.5,-
안산,2022-12-27 6:37,37.1922,126.6472,694,1.8,30.5,-,-,-,-,1.3,북동,39,-7.6,1028.5,-
안산,2022-12-27 6:38,37.1922,126.6472,695,1.8,30.5,-,-,-,-,1.2,북동,38,-7.5,1028.5,-
안산,2022-12-27 6:39,37.1922,126.6472,697,1.8,30.5,-,-,-,-,0.8,북동,39,-7.4,1028.5,-
안산,2022-12-27 6:40,37.1922,126.6472,698,1.8,30.5,-,-,-,-,1,북북동,31,-7.5,1028.5,-
안산,2022-12-27 6:41,37.1922,126.6472,699,1.8,30.5,-,-,-,-,1,북북동,32,-7.6,1028.5,-
안산,2022-12-27 6:42,37.1922,126.6472,700,1.8,30.5,-,-,-,-,0.8,북북동,32,-7.7,1028.6,-
안산,2022-12-27 6:43,37.1922,126.6472,701,1.8,30.5,-,-,-,-,0.7,북동,41,-7.7,1028.6,-
안산,2022-12-27 6:44,37.1922,126.6472,702,1.8,30.5,-,-,-,-,0.6,북동,41,-7.7,1028.6,-
안산,2022-12-27 6:45,37.1922,126.6472,703,1.8,30.5,-,-,-,-,0.5,북동,38,-7.7,1028.6,-
안산,2022-12-27 6:46,37.1922,126.6472,704,1.7,30.5,-,-,-,-,0.7,북동,47,-7.7,1028.6,-
안산,2022-12-27 6:47,37.1922,126.6472,705,1.7,30.5,-,-,-,-,0.9,북동,51,-7.7,1028.6,-
안산,2022-12-27 6:48,37.1922,126.6472,705,1.7,30.5,-,-,-,-,1,북동,55,-7.7,1028.6,-
안산,2022-12-27 6:49,37.1922,126.6472,706,1.7,30.5,-,-,-,-,1,북동,52,-7.6,1028.6,-
안산,2022-12-27 6:50,37.1922,126.6472,707,1.7,30.5,-,-,-,-,1.1,북동,54,-7.4,1028.6,-
안산,2022-12-27 6:51,37.1922,126.6472,708,1.7,30.5,-,-,-,-,1,북동,49,-7.3,1028.6,-
